OrderID,CustomerID,Country,Product,Category,Subcategory,Quantity,UnitPrice_AED,LineTotal_AED
1421,C002754,Qatar,Cat Food,Pet,Pet supplies,1,16.56,16.56
1421,C002754,Qatar,Coffee,Beverages,Non-alcoholic,1,53.98,53.98
1421,C002754,Qatar,Bottled Water,Beverages,Non-alcoholic,1,50.59,50.59
1421,C002754,Qatar,Soda,Beverages,Non-alcoholic,1,56.33,56.33
1421,C002754,Qatar,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,36.51,36.51
1421,C002754,Qatar,Waffles,Bakery,Bread & baked goods,2,7.01,14.02
1421,C002754,Qatar,Hygiene Articles,Personal care,Health & beauty,1,20.97,20.97
1422,C001535,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,49.18,49.18
1423,C003039,United Arab Emirates,Meat,Meat & Seafood,Fresh meat,2,41.38,82.76
1423,C003039,United Arab Emirates,Hamburger Meat,Meat & Seafood,Fresh meat,1,20.57,20.57
1423,C003039,United Arab Emirates,Spices,Pantry,Condiments & spreads,1,14.51,14.51
1423,C003039,United Arab Emirates,Coffee,Beverages,Non-alcoholic,2,42.55,85.1
1424,C001107,United Arab Emirates,Soda,Beverages,Non-alcoholic,2,34.46,68.92
1425,C002421,United Arab Emirates,Bottled Beer,Beverages,Alcohol,2,34.77,69.54
1426,C002123,Kuwait,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.74,7.74
1426,C002123,Kuwait,Yogurt,Dairy & Eggs,Dairy/eggs,2,2.87,5.74
1427,C002694,United Arab Emirates,Chicken,Meat & Seafood,Fresh meat,1,25.25,25.25
1427,C002694,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.06,8.06
1428,C001895,Bahrain,Pip Fruit,Produce,Fruit,1,7.51,7.51
1429,C001046,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,1,27.66,27.66
1429,C001046,United Arab Emirates,Uht-Milk,Dairy & Eggs,Dairy/eggs,2,5.77,11.54
1429,C001046,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.85,4.85
1429,C001046,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,1,8.3,8.3
1430,C001934,Qatar,Oil,Pantry,Staples,1,10.85,10.85
1431,C003143,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.03,6.03
1431,C003143,United Arab Emirates,Shopping Bags,Household,General merchandise,2,0.48,0.96
1432,C001193,United Arab Emirates,Pip Fruit,Produce,Fruit,2,5.57,11.14
1432,C001193,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,4.39,4.39
1432,C001193,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.25,6.25
1432,C001193,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,4.16,8.32
1432,C001193,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,5.48,5.48
1432,C001193,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,39.05,39.05
1432,C001193,United Arab Emirates,Chocolate,Snacks & Sweets,Snacks/sweets,2,5.29,10.58
1433,C001578,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,1,3.6,3.6
1433,C001578,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,29.67,29.67
1433,C001578,United Arab Emirates,Detergent,Household,Cleaning & laundry,1,21.72,21.72
1434,C002718,United Arab Emirates,Ham,Meat & Seafood,Deli & processed,1,17.45,17.45
1434,C002718,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.95,7.95
1434,C002718,United Arab Emirates,Curd,Dairy & Eggs,Dairy/eggs,1,7.14,7.14
1434,C002718,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,2,17.51,35.02
1435,C001167,Bahrain,Ice Cream,Frozen,Desserts,1,14.06,14.06
1435,C001167,Bahrain,Soda,Beverages,Non-alcoholic,1,50.21,50.21
1435,C001167,Bahrain,Bottled Beer,Beverages,Alcohol,6,38.65,231.9
1435,C001167,Bahrain,Chocolate Marshmallow,Snacks & Sweets,Snacks/sweets,1,6.27,6.27
1436,C001960,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,13.65,13.65
1436,C001960,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.68,5.68
1436,C001960,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,2,6.12,12.24
1436,C001960,United Arab Emirates,Soda,Beverages,Non-alcoholic,2,42.1,84.2
1437,C000773,United Arab Emirates,Detergent,Household,Cleaning & laundry,1,26.29,26.29
1438,C001993,United Arab Emirates,Oil,Pantry,Staples,1,9.05,9.05
1438,C001993,United Arab Emirates,Female Sanitary Products,Personal care,Health & beauty,1,17.09,17.09
1438,C001993,United Arab Emirates,Cling Film/Bags,Household,General merchandise,1,14.36,14.36
1439,C002666,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,6.48,6.48
1439,C002666,United Arab Emirates,Pip Fruit,Produce,Fruit,1,5.78,5.78
1439,C002666,United Arab Emirates,Grapes,Produce,Fruit,1,6.33,6.33
1439,C002666,United Arab Emirates,Ice Cream,Frozen,Desserts,1,9.47,9.47
1439,C002666,United Arab Emirates,Frozen Potato Products,Frozen,Potatoes,1,11.31,11.31
1439,C002666,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,5.08,10.16
1439,C002666,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,6.28,6.28
1439,C002666,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,39.23,39.23
1439,C002666,United Arab Emirates,Misc. Beverages,Beverages,Non-alcoholic,1,38.18,38.18
1439,C002666,United Arab Emirates,Salty Snack,Snacks & Sweets,Snacks/sweets,1,7.73,7.73
1439,C002666,United Arab Emirates,Long Life Bakery Product,Bakery,Bread & baked goods,1,6.18,6.18
1439,C002666,United Arab Emirates,Chewing Gum,Snacks & Sweets,Snacks/sweets,2,1.84,3.68
1439,C002666,United Arab Emirates,Specialty Bar,Snacks & Sweets,Snacks/sweets,1,7.03,7.03
1439,C002666,United Arab Emirates,Napkins,Household,Paper goods,1,12.41,12.41
1439,C002666,United Arab Emirates,Photo/Film,Household,General merchandise,1,17.15,17.15
1440,C000032,United Arab Emirates,Photo/Film,Household,General merchandise,2,14.38,28.76
1441,C002944,Kuwait,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,7.57,7.57
1441,C002944,Kuwait,Coffee,Beverages,Non-alcoholic,1,40.44,40.44
1442,C000321,Qatar,Meat,Meat & Seafood,Fresh meat,1,33.52,33.52
1442,C000321,Qatar,Bottled Beer,Beverages,Alcohol,1,49.58,49.58
1442,C000321,Qatar,Shopping Bags,Household,General merchandise,1,0.64,0.64
1443,C002592,United Arab Emirates,Grapes,Produce,Fruit,1,4.99,4.99
1443,C002592,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,2,5.46,10.92
1443,C002592,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,7.35,14.7
1443,C002592,United Arab Emirates,Butter,Dairy & Eggs,Dairy/eggs,1,8.19,8.19
1443,C002592,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,6.12,6.12
1443,C002592,United Arab Emirates,Condensed Milk,Dairy & Eggs,Milk & cream,1,6.78,6.78
1443,C002592,United Arab Emirates,Roll Products ,Bakery,Bread & baked goods,2,6.17,12.34
1443,C002592,United Arab Emirates,Oil,Pantry,Staples,1,8.01,8.01
1443,C002592,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,37.01,37.01
1443,C002592,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,37.39,37.39
1444,C002660,Saudi Arabia,Liver Loaf,Meat & Seafood,Deli & processed,1,25.73,25.73
1444,C002660,Saudi Arabia,Tropical Fruit,Produce,Fruit,1,6.31,6.31
1444,C002660,Saudi Arabia,Pip Fruit,Produce,Fruit,3,4.47,13.41
1444,C002660,Saudi Arabia,Grapes,Produce,Fruit,1,4.47,4.47
1444,C002660,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.92,5.92
1444,C002660,Saudi Arabia,Curd,Dairy & Eggs,Dairy/eggs,1,6.01,6.01
1444,C002660,Saudi Arabia,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,6.26,6.26
1444,C002660,Saudi Arabia,Frozen Vegetables,Frozen,Frozen foods,1,10.95,10.95
1444,C002660,Saudi Arabia,Baking Powder,Pantry,Staples,1,8.61,8.61
1445,C001546,United Arab Emirates,Beef,Meat & Seafood,Fresh meat,1,31.23,31.23
1445,C001546,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,2,5.11,10.22
1445,C001546,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,5.83,5.83
1445,C001546,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,35.27,35.27
1445,C001546,United Arab Emirates,Bottled Beer,Beverages,Alcohol,6,31.46,188.76
1445,C001546,United Arab Emirates,Hygiene Articles,Personal care,Health & beauty,1,19.13,19.13
1446,C001513,Saudi Arabia,Root Vegetables,Produce,Vegetables & herbs,1,5.36,5.36
1446,C001513,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,6.58,6.58
1446,C001513,Saudi Arabia,Butter,Dairy & Eggs,Dairy/eggs,1,9.08,9.08
1446,C001513,Saudi Arabia,Domestic Eggs,Dairy & Eggs,Dairy/eggs,3,7.6,22.8
1446,C001513,Saudi Arabia,Flour,Pantry,Staples,1,8.93,8.93
1446,C001513,Saudi Arabia,Oil,Pantry,Staples,2,9.59,19.18
1446,C001513,Saudi Arabia,Sugar,Pantry,Staples,1,6.58,6.58
1446,C001513,Saudi Arabia,Baking Powder,Pantry,Staples,2,10.61,21.22
1446,C001513,Saudi Arabia,White Wine,Beverages,Alcohol,1,58.67,58.67
1446,C001513,Saudi Arabia,Specialty Chocolate,Snacks & Sweets,Snacks/sweets,1,5.82,5.82
1446,C001513,Saudi Arabia,Shopping Bags,Household,General merchandise,2,0.46,0.92
1447,C002628,United Arab Emirates,Pork,Meat & Seafood,Fresh meat,2,27.64,55.28
1447,C002628,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,5.34,5.34
1447,C002628,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,35.12,35.12
1447,C002628,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,37.35,37.35
1448,C000164,Oman,Butter Milk,Dairy & Eggs,Dairy/eggs,1,5.06,5.06
1448,C000164,Oman,Shopping Bags,Household,General merchandise,2,0.51,1.02
1449,C001629,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,5.6,5.6
1449,C001629,United Arab Emirates,Specialty Chocolate,Snacks & Sweets,Snacks/sweets,1,5.12,5.12
1449,C001629,United Arab Emirates,Shopping Bags,Household,General merchandise,1,0.39,0.39
1450,C002783,United Arab Emirates,Herbs,Produce,Vegetables & herbs,1,3.53,3.53
1450,C002783,United Arab Emirates,Curd,Dairy & Eggs,Dairy/eggs,1,5.21,5.21
1450,C002783,United Arab Emirates,Roll Products ,Bakery,Bread & baked goods,1,4.81,4.81
1450,C002783,United Arab Emirates,Vinegar,Pantry,Condiments & spreads,1,7.29,7.29
1450,C002783,United Arab Emirates,Canned Beer,Beverages,Alcohol,6,32.42,194.52
1450,C002783,United Arab Emirates,Newspapers,Household,General merchandise,1,9.98,9.98
1451,C003194,Kuwait,Newspapers,Household,General merchandise,1,11.81,11.81
1452,C001213,United Arab Emirates,Brandy,Beverages,Alcohol,1,123.16,123.16
1453,C001938,United Arab Emirates,Pastry,Bakery,Bread & baked goods,1,6.24,6.24
1453,C001938,United Arab Emirates,Sugar,Pantry,Staples,2,7.01,14.02
1453,C001938,United Arab Emirates,Bottled Beer,Beverages,Alcohol,2,38.77,77.54
1453,C001938,United Arab Emirates,Long Life Bakery Product,Bakery,Bread & baked goods,1,6.96,6.96
1453,C001938,United Arab Emirates,Shopping Bags,Household,General merchandise,1,0.66,0.66
1454,C001687,Qatar,Beverages,Beverages,Non-alcoholic,1,48.26,48.26
1454,C001687,Qatar,Soda,Beverages,Non-alcoholic,1,49.4,49.4
1454,C001687,Qatar,Chocolate,Snacks & Sweets,Snacks/sweets,1,8.61,8.61
1455,C001663,United Arab Emirates,Uht-Milk,Dairy & Eggs,Dairy/eggs,1,4.97,4.97
1456,C000961,United Arab Emirates,Cream Cheese ,Dairy & Eggs,Dairy/eggs,2,6.84,13.68
1456,C000961,United Arab Emirates,Pasta,Pantry,Staples,3,8.31,24.93
1456,C000961,United Arab Emirates,Jam,Pantry,Condiments & spreads,1,5.8,5.8
1456,C000961,United Arab Emirates,Sweet Spreads,Pantry,Condiments & spreads,1,7.66,7.66
1456,C000961,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,28.38,28.38
1456,C000961,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,29.96,29.96
1456,C000961,United Arab Emirates,Chocolate,Snacks & Sweets,Snacks/sweets,3,4.41,13.23
1457,C000445,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.72,5.72
1457,C000445,United Arab Emirates,Liquor,Beverages,Alcohol,1,41.04,41.04
1457,C000445,United Arab Emirates,Red/Blush Wine,Beverages,Alcohol,1,55.97,55.97
1458,C000998,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.19,4.19
1459,C000543,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.9,4.9
1459,C000543,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,1,32.09,32.09
1460,C002408,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,17.48,17.48
1460,C002408,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,10.55,10.55
1460,C002408,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,1,6.58,6.58
1460,C002408,United Arab Emirates,Pastry,Bakery,Bread & baked goods,2,6.99,13.98
1461,C002188,United Arab Emirates,Hard Cheese,Dairy & Eggs,Dairy/eggs,1,7.29,7.29
1461,C002188,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.86,5.86
1461,C002188,United Arab Emirates,Soda,Beverages,Non-alcoholic,1,54.25,54.25
1461,C002188,United Arab Emirates,Shopping Bags,Household,General merchandise,3,0.6,1.8
1462,C001822,United Arab Emirates,Canned Beer,Beverages,Alcohol,6,29.7,178.2
1463,C002195,United Arab Emirates,Canned Beer,Beverages,Alcohol,1,32.49,32.49
1464,C000057,Saudi Arabia,Citrus Fruit,Produce,Fruit,3,5.63,16.89
1464,C000057,Saudi Arabia,Tropical Fruit,Produce,Fruit,1,7.65,7.65
1464,C000057,Saudi Arabia,Berries,Produce,Fruit,1,11.25,11.25
1464,C000057,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,1,3.26,3.26
1464,C000057,Saudi Arabia,Cream Cheese ,Dairy & Eggs,Dairy/eggs,3,6.07,18.21
1464,C000057,Saudi Arabia,Brown Bread,Bakery,Bread & baked goods,2,7.11,14.22
1464,C000057,Saudi Arabia,Meat Spreads,Meat & Seafood,Deli & processed,1,34.41,34.41
1465,C000622,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.84,2.84
1466,C001604,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.81,2.81
1466,C001604,Saudi Arabia,Beverages,Beverages,Non-alcoholic,1,30.82,30.82
1466,C001604,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.82,4.82
1466,C001604,Saudi Arabia,Fruit/Vegetable Juice,Beverages,Non-alcoholic,2,33.68,67.36
1466,C001604,Saudi Arabia,Pot Plants,Household,Garden,2,10.99,21.98
1467,C001198,Saudi Arabia,Salty Snack,Snacks & Sweets,Snacks/sweets,1,5.51,5.51
1468,C002234,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,7.91,7.91
1468,C002234,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,12.09,12.09
1469,C002989,United Arab Emirates,Citrus Fruit,Produce,Fruit,2,7.11,14.22
1469,C002989,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,2,6.74,13.48
1469,C002989,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,9.13,18.26
1469,C002989,United Arab Emirates,Butter,Dairy & Eggs,Dairy/eggs,2,8.17,16.34
1469,C002989,United Arab Emirates,Frozen Vegetables,Frozen,Frozen foods,1,15.44,15.44
1469,C002989,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.72,4.72
1469,C002989,United Arab Emirates,Brown Bread,Bakery,Bread & baked goods,2,6.37,12.74
1469,C002989,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,40.0,40.0
1469,C002989,United Arab Emirates,Cleaner,Household,Cleaning & laundry,1,16.39,16.39
1470,C000797,Kuwait,Rolls/Buns,Bakery,Bread & baked goods,1,5.55,5.55
1471,C001334,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,5.84,5.84
1471,C001334,United Arab Emirates,Salty Snack,Snacks & Sweets,Snacks/sweets,1,6.57,6.57
1472,C001345,United Arab Emirates,Citrus Fruit,Produce,Fruit,2,6.78,13.56
1472,C001345,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,8.5,8.5
1472,C001345,United Arab Emirates,Butter Milk,Dairy & Eggs,Dairy/eggs,1,5.41,5.41
1472,C001345,United Arab Emirates,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,6.36,6.36
1473,C001338,United Arab Emirates,Butter Milk,Dairy & Eggs,Dairy/eggs,1,4.03,4.03
1474,C000314,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,6.88,6.88
1474,C000314,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,7.45,7.45
1474,C000314,United Arab Emirates,Soups,Pantry,Convenience,1,8.23,8.23
1474,C000314,United Arab Emirates,Bottled Water,Beverages,Non-alcoholic,6,41.2,247.2
1474,C000314,United Arab Emirates,Bottled Beer,Beverages,Alcohol,1,49.68,49.68
1475,C002887,United Arab Emirates,Canned Beer,Beverages,Alcohol,6,41.72,250.32
1476,C000663,Qatar,Soda,Beverages,Non-alcoholic,2,40.58,81.16
1476,C000663,Qatar,Fruit/Vegetable Juice,Beverages,Non-alcoholic,2,36.83,73.66
1477,C002533,United Arab Emirates,Tropical Fruit,Produce,Fruit,2,9.23,18.46
1477,C002533,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.79,5.79
1478,C002840,Saudi Arabia,Coffee,Beverages,Non-alcoholic,1,40.46,40.46
1478,C002840,Saudi Arabia,Soda,Beverages,Non-alcoholic,1,34.53,34.53
1478,C002840,Saudi Arabia,Bottled Beer,Beverages,Alcohol,2,44.13,88.26
1478,C002840,Saudi Arabia,Liquor (Appetizer),Beverages,Alcohol,1,28.77,28.77
1478,C002840,Saudi Arabia,Bathroom Cleaner,Household,Cleaning & laundry,1,15.94,15.94
1479,C000137,Saudi Arabia,Ham,Meat & Seafood,Deli & processed,2,19.49,38.98
1479,C000137,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,2,6.66,13.32
1479,C000137,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.87,5.87
1479,C000137,Saudi Arabia,Frozen Vegetables,Frozen,Frozen foods,1,12.73,12.73
1480,C001365,Saudi Arabia,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,2,6.43,12.86
1481,C001254,Oman,Citrus Fruit,Produce,Fruit,3,6.19,18.57
1481,C001254,Oman,Tropical Fruit,Produce,Fruit,1,7.52,7.52
1481,C001254,Oman,Whole Milk,Dairy & Eggs,Dairy/eggs,1,5.4,5.4
1481,C001254,Oman,Rolls/Buns,Bakery,Bread & baked goods,2,3.7,7.4
1481,C001254,Oman,Bottled Water,Beverages,Non-alcoholic,1,28.2,28.2
1481,C001254,Oman,Long Life Bakery Product,Bakery,Bread & baked goods,1,5.94,5.94
1481,C001254,Oman,Decalcifier,Household,Cleaning & laundry,1,12.17,12.17
1481,C001254,Oman,Newspapers,Household,General merchandise,1,13.87,13.87
1482,C000917,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,1,15.24,15.24
1482,C000917,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,42.56,42.56
1482,C000917,United Arab Emirates,Newspapers,Household,General merchandise,1,13.81,13.81
1483,C002999,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,8.16,16.32
1483,C002999,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,5.37,5.37
1484,C002887,United Arab Emirates,Canned Beer,Beverages,Alcohol,6,43.02,258.12
1485,C002537,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.85,4.85
1485,C002537,Saudi Arabia,Soda,Beverages,Non-alcoholic,1,34.99,34.99
1486,C002248,United Arab Emirates,Fish,Meat & Seafood,Seafood,2,25.32,50.64
1486,C002248,United Arab Emirates,Dessert,Prepared foods,Ready-to-eat,1,14.97,14.97
1486,C002248,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.98,2.98
1486,C002248,United Arab Emirates,Cling Film/Bags,Household,General merchandise,1,14.77,14.77
1487,C002158,United Arab Emirates,Meat,Meat & Seafood,Fresh meat,1,23.99,23.99
1487,C002158,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,2,5.48,10.96
1487,C002158,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,5.57,11.14
1487,C002158,United Arab Emirates,Fruit/Vegetable Juice,Beverages,Non-alcoholic,1,43.58,43.58
1487,C002158,United Arab Emirates,Cling Film/Bags,Household,General merchandise,1,14.07,14.07
1488,C002333,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,18.48,18.48
1488,C002333,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,2,5.16,10.32
1489,C002371,Saudi Arabia,Other Vegetables,Produce,Vegetables & herbs,1,7.62,7.62
1489,C002371,Saudi Arabia,Oil,Pantry,Staples,1,8.87,8.87
1489,C002371,Saudi Arabia,Margarine,Dairy & Eggs,Butter & spreads,1,6.01,6.01
1489,C002371,Saudi Arabia,Dishes,Household,General merchandise,1,16.21,16.21
1490,C001860,United Arab Emirates,Tropical Fruit,Produce,Fruit,1,6.92,6.92
1490,C001860,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,7.53,7.53
1490,C001860,United Arab Emirates,Waffles,Bakery,Bread & baked goods,1,4.4,4.4
1490,C001860,United Arab Emirates,Napkins,Household,Paper goods,1,11.01,11.01
1491,C000381,Saudi Arabia,Baby Cosmetics,Baby,Baby care & food,1,22.66,22.66
1492,C002167,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,5.9,5.9
1492,C002167,United Arab Emirates,Coffee,Beverages,Non-alcoholic,1,38.1,38.1
1493,C000081,Saudi Arabia,Tropical Fruit,Produce,Fruit,1,6.0,6.0
1493,C000081,Saudi Arabia,Root Vegetables,Produce,Vegetables & herbs,1,4.92,4.92
1493,C000081,Saudi Arabia,Whole Milk,Dairy & Eggs,Dairy/eggs,2,5.52,11.04
1493,C000081,Saudi Arabia,Yogurt,Dairy & Eggs,Dairy/eggs,2,2.55,5.1
1493,C000081,Saudi Arabia,Whipped/Sour Cream,Dairy & Eggs,Dairy/eggs,1,4.44,4.44
1493,C000081,Saudi Arabia,Domestic Eggs,Dairy & Eggs,Dairy/eggs,1,7.29,7.29
1493,C000081,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.96,4.96
1493,C000081,Saudi Arabia,Margarine,Dairy & Eggs,Butter & spreads,1,6.0,6.0
1493,C000081,Saudi Arabia,Bottled Water,Beverages,Non-alcoholic,1,30.07,30.07
1494,C000038,Saudi Arabia,Spices,Pantry,Condiments & spreads,1,10.22,10.22
1495,C000693,United Arab Emirates,Sausage,Meat & Seafood,Deli & processed,1,14.58,14.58
1495,C000693,United Arab Emirates,Hamburger Meat,Meat & Seafood,Fresh meat,1,14.79,14.79
1495,C000693,United Arab Emirates,Citrus Fruit,Produce,Fruit,1,4.1,4.1
1495,C000693,United Arab Emirates,Root Vegetables,Produce,Vegetables & herbs,3,3.93,11.79
1495,C000693,United Arab Emirates,Whole Milk,Dairy & Eggs,Dairy/eggs,2,4.99,9.98
1495,C000693,United Arab Emirates,Yogurt,Dairy & Eggs,Dairy/eggs,1,2.37,2.37
1495,C000693,United Arab Emirates,Rolls/Buns,Bakery,Bread & baked goods,1,4.61,4.61
1496,C001609,Saudi Arabia,Sausage,Meat & Seafood,Deli & processed,1,15.9,15.9
1496,C001609,Saudi Arabia,Condensed Milk,Dairy & Eggs,Milk & cream,3,6.75,20.25
1496,C001609,Saudi Arabia,Rolls/Buns,Bakery,Bread & baked goods,1,4.25,4.25
1496,C001609,Saudi Arabia,Coffee,Beverages,Non-alcoholic,1,37.24,37.24
1497,C001842,United Arab Emirates,Beef,Meat & Seafood,Fresh meat,2,42.01,84.02
1497,C001842,United Arab Emirates,Other Vegetables,Produce,Vegetables & herbs,1,6.39,6.39
1497,C001842,United Arab Emirates,Margarine,Dairy & Eggs,Butter & spreads,2,7.01,14.02
1497,C001842,United Arab Emirates,Candles,Household,General merchandise,1,11.06,11.06
